,object,saccade_id,sim,pos.x,pos.y,goal.y,goal.x,ts,rot,trial,saccade_num
1861,square,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,116,68.75493541569878,square-1-2,106
1862,square,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,4.0,120,68.75493541569878,square-1-2,107
1863,square,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,124,68.75493541569878,square-1-2,108
1864,square,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,4.0,128,68.75493541569878,square-1-2,109
1865,square,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,132,68.75493541569878,square-1-2,110
1866,square,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,4.0,136,68.75493541569878,square-1-2,111
1867,square,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,140,68.75493541569878,square-1-2,112
1868,square,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,4.0,144,68.75493541569878,square-1-2,113
1869,square,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,148,68.75493541569878,square-1-2,114
1870,square,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,4.0,152,68.75493541569878,square-1-2,115
1871,square,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,5.0,156,68.75493541569878,square-1-2,116
1872,square,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,4,22.91831180523293,square-0-4,78
1873,square,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,8,22.91831180523293,square-0-4,79
1874,square,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,12,22.91831180523293,square-0-4,80
1875,square,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,16,22.91831180523293,square-0-4,81
1876,square,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,20,22.91831180523293,square-0-4,82
1877,square,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,24,22.91831180523293,square-0-4,83
1878,square,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,28,22.91831180523293,square-0-4,84
1879,square,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,32,22.91831180523293,square-0-4,85
1880,square,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,36,22.91831180523293,square-0-4,86
1881,square,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,40,22.91831180523293,square-0-4,87
1882,square,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,44,22.91831180523293,square-0-4,88
1883,square,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,48,22.91831180523293,square-0-4,89
1884,square,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,52,22.91831180523293,square-0-4,90
1885,square,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,56,22.91831180523293,square-0-4,91
1886,square,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,60,22.91831180523293,square-0-4,92
1887,square,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,64,22.91831180523293,square-0-4,93
1888,square,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,68,22.91831180523293,square-0-4,94
1889,square,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,72,22.91831180523293,square-0-4,95
1890,square,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,76,22.91831180523293,square-0-4,96
1891,square,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,80,22.91831180523293,square-0-4,97
1892,square,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,84,22.91831180523293,square-0-4,98
1893,square,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,88,22.91831180523293,square-0-4,99
1894,square,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,92,22.91831180523293,square-0-4,100
1895,square,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,96,22.91831180523293,square-0-4,101
1896,square,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,100,22.91831180523293,square-0-4,102
1897,square,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,104,22.91831180523293,square-0-4,103
1898,square,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,108,22.91831180523293,square-0-4,104
1899,square,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,112,22.91831180523293,square-0-4,105
1900,square,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,116,22.91831180523293,square-0-4,106
1901,square,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,120,22.91831180523293,square-0-4,107
1902,square,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,124,22.91831180523293,square-0-4,108
1903,square,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,128,22.91831180523293,square-0-4,109
1904,square,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,132,22.91831180523293,square-0-4,110
1905,square,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,136,22.91831180523293,square-0-4,111
1906,square,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,140,22.91831180523293,square-0-4,112
1907,square,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,144,22.91831180523293,square-0-4,113
1908,square,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,8.0,148,22.91831180523293,square-0-4,114
1909,square,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,9.0,3.0,152,22.91831180523293,square-0-4,115
1910,square,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,1.0,1.0,156,22.91831180523293,square-0-4,116
1911,square,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,4,45.83662361046586,square-0-8,78
1912,square,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,8,45.83662361046586,square-0-8,79
1913,square,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,12,45.83662361046586,square-0-8,80
1914,square,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,16,45.83662361046586,square-0-8,81
1915,square,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,20,45.83662361046586,square-0-8,82
1916,square,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,24,45.83662361046586,square-0-8,83
1917,square,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,28,45.83662361046586,square-0-8,84
1918,square,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,32,45.83662361046586,square-0-8,85
1919,square,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,36,45.83662361046586,square-0-8,86
1920,square,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,40,45.83662361046586,square-0-8,87
1921,square,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,44,45.83662361046586,square-0-8,88
1922,square,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,48,45.83662361046586,square-0-8,89
1923,square,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,52,45.83662361046586,square-0-8,90
1924,square,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,56,45.83662361046586,square-0-8,91
1925,square,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,60,45.83662361046586,square-0-8,92
1926,square,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,64,45.83662361046586,square-0-8,93
1927,square,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,68,45.83662361046586,square-0-8,94
1928,square,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,72,45.83662361046586,square-0-8,95
1929,square,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,76,45.83662361046586,square-0-8,96
1930,square,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,80,45.83662361046586,square-0-8,97
1931,square,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,84,45.83662361046586,square-0-8,98
1932,square,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,88,45.83662361046586,square-0-8,99
1933,square,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,92,45.83662361046586,square-0-8,100
1934,square,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,96,45.83662361046586,square-0-8,101
1935,square,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,100,45.83662361046586,square-0-8,102
1936,square,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,104,45.83662361046586,square-0-8,103
1937,square,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,108,45.83662361046586,square-0-8,104
1938,square,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,112,45.83662361046586,square-0-8,105
1939,square,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,116,45.83662361046586,square-0-8,106
1940,square,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,120,45.83662361046586,square-0-8,107
1941,square,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,124,45.83662361046586,square-0-8,108
1942,square,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,128,45.83662361046586,square-0-8,109
1943,square,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,132,45.83662361046586,square-0-8,110
1944,square,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,136,45.83662361046586,square-0-8,111
1945,square,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,140,45.83662361046586,square-0-8,112
1946,square,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,144,45.83662361046586,square-0-8,113
1947,square,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,148,45.83662361046586,square-0-8,114
1948,square,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,3.0,152,45.83662361046586,square-0-8,115
1949,square,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,6.0,156,45.83662361046586,square-0-8,116
1950,square,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,8.0,5.0,4,80.21409131831524,square-1-4,78
1951,square,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,8,80.21409131831524,square-1-4,79
1952,square,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,12,80.21409131831524,square-1-4,80
1953,square,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,16,80.21409131831524,square-1-4,81
1954,square,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,20,80.21409131831524,square-1-4,82
1955,square,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,24,80.21409131831524,square-1-4,83
1956,square,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,28,80.21409131831524,square-1-4,84
1957,square,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,32,80.21409131831524,square-1-4,85
1958,square,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,36,80.21409131831524,square-1-4,86
1959,square,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,40,80.21409131831524,square-1-4,87
1960,square,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,44,80.21409131831524,square-1-4,88
1961,square,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,48,80.21409131831524,square-1-4,89
1962,square,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,52,80.21409131831524,square-1-4,90
1963,square,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,56,80.21409131831524,square-1-4,91
1964,square,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,60,80.21409131831524,square-1-4,92
1965,square,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,64,80.21409131831524,square-1-4,93
1966,square,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,68,80.21409131831524,square-1-4,94
1967,square,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,72,80.21409131831524,square-1-4,95
1968,square,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,76,80.21409131831524,square-1-4,96
1969,square,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,80,80.21409131831524,square-1-4,97
1970,square,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,84,80.21409131831524,square-1-4,98
1971,square,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,88,80.21409131831524,square-1-4,99
1972,square,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,92,80.21409131831524,square-1-4,100
1973,square,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,96,80.21409131831524,square-1-4,101
1974,square,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,100,80.21409131831524,square-1-4,102
1975,square,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,104,80.21409131831524,square-1-4,103
1976,square,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,108,80.21409131831524,square-1-4,104
1977,square,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,112,80.21409131831524,square-1-4,105
1978,square,0000-0116,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,116,80.21409131831524,square-1-4,106
1979,square,0000-0120,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,120,80.21409131831524,square-1-4,107
1980,square,0000-0124,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,124,80.21409131831524,square-1-4,108
1981,square,0000-0128,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,128,80.21409131831524,square-1-4,109
1982,square,0000-0132,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,132,80.21409131831524,square-1-4,110
1983,square,0000-0136,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,136,80.21409131831524,square-1-4,111
1984,square,0000-0140,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,140,80.21409131831524,square-1-4,112
1985,square,0000-0144,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,144,80.21409131831524,square-1-4,113
1986,square,0000-0148,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,2.0,9.0,148,80.21409131831524,square-1-4,114
1987,square,0000-0152,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,0.0,3.0,152,80.21409131831524,square-1-4,115
1988,square,0000-0156,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,6.0,7.0,156,80.21409131831524,square-1-4,116
1989,triangle,0000-0004,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,4,0.0,triangle-0-0,78
1990,triangle,0000-0008,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,8,0.0,triangle-0-0,79
1991,triangle,0000-0012,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,12,0.0,triangle-0-0,80
1992,triangle,0000-0016,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,16,0.0,triangle-0-0,81
1993,triangle,0000-0020,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,20,0.0,triangle-0-0,82
1994,triangle,0000-0024,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,24,0.0,triangle-0-0,83
1995,triangle,0000-0028,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,28,0.0,triangle-0-0,84
1996,triangle,0000-0032,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,32,0.0,triangle-0-0,85
1997,triangle,0000-0036,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,36,0.0,triangle-0-0,86
1998,triangle,0000-0040,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,40,0.0,triangle-0-0,87
1999,triangle,0000-0044,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,44,0.0,triangle-0-0,88
2000,triangle,0000-0048,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,48,0.0,triangle-0-0,89
2001,triangle,0000-0052,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,52,0.0,triangle-0-0,90
2002,triangle,0000-0056,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,56,0.0,triangle-0-0,91
2003,triangle,0000-0060,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,60,0.0,triangle-0-0,92
2004,triangle,0000-0064,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,64,0.0,triangle-0-0,93
2005,triangle,0000-0068,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,68,0.0,triangle-0-0,94
2006,triangle,0000-0072,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,72,0.0,triangle-0-0,95
2007,triangle,0000-0076,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,76,0.0,triangle-0-0,96
2008,triangle,0000-0080,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,80,0.0,triangle-0-0,97
2009,triangle,0000-0084,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,84,0.0,triangle-0-0,98
2010,triangle,0000-0088,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,88,0.0,triangle-0-0,99
2011,triangle,0000-0092,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,92,0.0,triangle-0-0,100
2012,triangle,0000-0096,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,96,0.0,triangle-0-0,101
2013,triangle,0000-0100,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,100,0.0,triangle-0-0,102
2014,triangle,0000-0104,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,104,0.0,triangle-0-0,103
2015,triangle,0000-0108,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,7.0,1.0,108,0.0,triangle-0-0,104
2016,triangle,0000-0112,sweep_m8d4_decaying-speed-4-0-local-decaying-speed-1-0-match-std-8-0_000103,40.0,40.0,5.0,9.0,112,0.0,triangle-0-0,105
